source_id,canonical_id_status,title,issuer_or_journal,publication_or_event_date,year,url,doi,registry_id,source_type,evidence_tier,access_depth,exact_locator_availability,locator,last_verified,r_and_d_implication,reference_text,data_cut,schema_version
815,v2_frozen_registry_record,Anti-VEGF Therapy for Acute Thyroid Eye Disease (AcTED Study),ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT04311606,NA (no DOI),NCT04311606,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT04311606; document_id=CTGOV-NCT04311606-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Anti-VEGF Therapy for Acute Thyroid Eye Disease (AcTED Study). NCT04311606. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT04311606,2026-09-10,2.0.0
816,v2_frozen_registry_record,Periorbitally Injected Glucocorticoids for Mild TAO: A Randomized Controlled Study,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT04548284,NA (no DOI),NCT04548284,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT04548284; document_id=CTGOV-NCT04548284-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Periorbitally Injected Glucocorticoids for Mild TAO: A Randomized Controlled Study. NCT04548284. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT04548284,2026-09-10,2.0.0
817,v2_frozen_registry_record,"A Phase 4, Randomized, Double-masked, Placebo-controlled, Multicenter Trial to Evaluate the Efficacy and Safety of TEPEZZA® in Treating Patients With Chronic (Inactive) Thyroid Eye Disease",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT04583735,NA (no DOI),NCT04583735,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT04583735; document_id=CTGOV-NCT04583735-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 4, Randomized, Double-masked, Placebo-controlled, Multicenter Trial to Evaluate the Efficacy and Safety of TEPEZZA® in Treating Patients With Chronic (Inactive) Thyroid Eye Disease. NCT04583735. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT04583735",2026-09-10,2.0.0
818,v2_frozen_registry_record,"A Phase II, Randomized, Superiority, Adaptive, Open-label, Single-center, Clinical Trial to Evaluate the Efficacy of Sirolimus (Rapamycin) in Patients With Graves' Disease and Moderate-to-severe and Active Graves' Orbitopathy (GO)",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT04598815,NA (no DOI),NCT04598815,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT04598815; document_id=CTGOV-NCT04598815-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase II, Randomized, Superiority, Adaptive, Open-label, Single-center, Clinical Trial to Evaluate the Efficacy of Sirolimus (Rapamycin) in Patients With Graves' Disease and Moderate-to-severe and Active Graves' Orbitopathy (GO). NCT04598815. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT04598815",2026-09-10,2.0.0
819,v2_frozen_registry_record,"A Two-year Multi-center Phase 3 Study to Investigate the Efficacy and Safety of Secukinumab in Adult Patients With Active, Moderate to Severe Thyroid Eye Disease (ORBIT), With a Randomized, Parallel-group, Double-blind, Placebo-controlled, 16-week Treatment Period, and a Follow-up/Retreatment Period",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT04737330,NA (no DOI),NCT04737330,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT04737330; document_id=CTGOV-NCT04737330-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Two-year Multi-center Phase 3 Study to Investigate the Efficacy and Safety of Secukinumab in Adult Patients With Active, Moderate to Severe Thyroid Eye Disease (ORBIT), With a Randomized, Parallel-group, Double-blind, Placebo-controlled, 16-week Treatment Period, and a Follow-up/Retreatment Period. NCT04737330. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT04737330",2026-09-10,2.0.0
820,v2_frozen_registry_record,"A Phase III, Randomized, Controlled, Open Label, no Profit, Single-center Intervention Study to Compare the Effect of a Conservative (Antithyroid Drugs) and an Ablative Approach (Radioiodine or Total Thyroidectomy) for the Treatment of Hyperthyroidism in Patients With Graves' Disease and Moderate-to-severe and Active Graves' Orbitopathy (GO) Treated With Intravenous Glucocorticoids (ABLAGO Study)",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT04776993,NA (no DOI),NCT04776993,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT04776993; document_id=CTGOV-NCT04776993-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase III, Randomized, Controlled, Open Label, no Profit, Single-center Intervention Study to Compare the Effect of a Conservative (Antithyroid Drugs) and an Ablative Approach (Radioiodine or Total Thyroidectomy) for the Treatment of Hyperthyroidism in Patients With Graves' Disease and Moderate-to-severe and Active Graves' Orbitopathy (GO) Treated With Intravenous Glucocorticoids (ABLAGO Study). NCT04776993. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT04776993",2026-09-10,2.0.0
821,v2_frozen_registry_record,"Multicenter, Randomized, Observer-blind, Controlled Study of the Anti-IL-6 Receptor Antibody Tocilizumab (TCZ) or Methylprednisolone (MP) Treatment in Patients With Active Moderate-severe Graves' Orbitopathy",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT04876534,NA (no DOI),NCT04876534,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT04876534; document_id=CTGOV-NCT04876534-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. Multicenter, Randomized, Observer-blind, Controlled Study of the Anti-IL-6 Receptor Antibody Tocilizumab (TCZ) or Methylprednisolone (MP) Treatment in Patients With Active Moderate-severe Graves' Orbitopathy. NCT04876534. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT04876534",2026-09-10,2.0.0
822,v2_frozen_registry_record,Prospective Comparison of Sirolimus Against Corticosteroids in Treatment of Patients With Active Thyroid Eye Disease,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT04936854,NA (no DOI),NCT04936854,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT04936854; document_id=CTGOV-NCT04936854-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Prospective Comparison of Sirolimus Against Corticosteroids in Treatment of Patients With Active Thyroid Eye Disease. NCT04936854. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT04936854,2026-09-10,2.0.0
823,v2_frozen_registry_record,"A Phase 3b/4, Double-masked, Randomized, International, Parallel-assignment, Multicenter Trial in Patients With Thyroid Eye Disease to Evaluate the Safety and Tolerability of Different Dosing Durations of Teprotumumab",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05002998,NA (no DOI),NCT05002998,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05002998; document_id=CTGOV-NCT05002998-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 3b/4, Double-masked, Randomized, International, Parallel-assignment, Multicenter Trial in Patients With Thyroid Eye Disease to Evaluate the Safety and Tolerability of Different Dosing Durations of Teprotumumab. NCT05002998. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05002998",2026-09-10,2.0.0
824,v2_frozen_registry_record,"A Randomized, Double-blind, Placebo-controlled, Phase 2/3 Operational Seamless Design Clinical Study to Evaluate the Efficacy and Safety of HBM9161 Subcutaneous Injection in Chinese Patients With Active, Moderate to Severe Thyroid Eye Disease (TED)",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05015127,NA (no DOI),NCT05015127,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05015127; document_id=CTGOV-NCT05015127-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Randomized, Double-blind, Placebo-controlled, Phase 2/3 Operational Seamless Design Clinical Study to Evaluate the Efficacy and Safety of HBM9161 Subcutaneous Injection in Chinese Patients With Active, Moderate to Severe Thyroid Eye Disease (TED). NCT05015127. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05015127",2026-09-10,2.0.0
825,v2_frozen_registry_record,"Phase III, Double-blinded, Multicenter, Randomized Clinical Trial to Evaluate the Effects of Atorvastatin on Moderate-to-severe and Active Graves' Orbitopathy (GO) Treated With Intravenous Glucocorticoids: the STAGO-2 Study",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05049603,NA (no DOI),NCT05049603,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05049603; document_id=CTGOV-NCT05049603-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. Phase III, Double-blinded, Multicenter, Randomized Clinical Trial to Evaluate the Effects of Atorvastatin on Moderate-to-severe and Active Graves' Orbitopathy (GO) Treated With Intravenous Glucocorticoids: the STAGO-2 Study. NCT05049603. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05049603",2026-09-10,2.0.0
826,v2_frozen_registry_record,A Multi-model Image of Immunosuppressive Agents in Thyroid Associated Ophthalmopathy.,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05110040,NA (no DOI),NCT05110040,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05110040; document_id=CTGOV-NCT05110040-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. A Multi-model Image of Immunosuppressive Agents in Thyroid Associated Ophthalmopathy.. NCT05110040. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05110040,2026-09-10,2.0.0
827,v2_frozen_registry_record,"Effect of Hyperthyroidism and Its Treatment in Graves' Disease to Early Marker of Atherosclerosis: Review on the Pathway of Insulin Resistance, Lipid, Inflammation, and Endothelial Dysfunction to Pulse Wave Velocity and Carotid Intima-Media Thickness",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05118542,NA (no DOI),NCT05118542,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05118542; document_id=CTGOV-NCT05118542-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. Effect of Hyperthyroidism and Its Treatment in Graves' Disease to Early Marker of Atherosclerosis: Review on the Pathway of Insulin Resistance, Lipid, Inflammation, and Endothelial Dysfunction to Pulse Wave Velocity and Carotid Intima-Media Thickness. NCT05118542. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05118542",2026-09-10,2.0.0
828,v2_frozen_registry_record,A Randomized Controlled Trial on the Effect of Hydroxychloroquine in Mild Graves' Orbitopathy,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05126147,NA (no DOI),NCT05126147,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05126147; document_id=CTGOV-NCT05126147-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. A Randomized Controlled Trial on the Effect of Hydroxychloroquine in Mild Graves' Orbitopathy. NCT05126147. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05126147,2026-09-10,2.0.0
829,v2_frozen_registry_record,"A Safety, Tolerability, and Efficacy Study of Veligrotug, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor in Subjects With Thyroid Eye Disease",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05176639,NA (no DOI),NCT05176639,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05176639; document_id=CTGOV-NCT05176639-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Safety, Tolerability, and Efficacy Study of Veligrotug, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor in Subjects With Thyroid Eye Disease. NCT05176639. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05176639",2026-09-10,2.0.0
830,v2_frozen_registry_record,"Single-centre, Safety and Efficacy, Open-label Study Evaluating Antithymocyte Globulin Treatment in Subjects With Graves Orbitopathy",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05199103,NA (no DOI),NCT05199103,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05199103; document_id=CTGOV-NCT05199103-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. Single-centre, Safety and Efficacy, Open-label Study Evaluating Antithymocyte Globulin Treatment in Subjects With Graves Orbitopathy. NCT05199103. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05199103",2026-09-10,2.0.0
831,v2_frozen_registry_record,"A Phase 2b, Randomized, Double-Mask, Placebo-Controlled, Study to Evaluate the Safety, Pharmacokinetics and Efficacy of Linsitinib in Subjects With Active, Moderate to Severe Thyroid Eye Disease (TED)",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05276063,NA (no DOI),NCT05276063,official trial registry,A1 official registry,Frozen full protocol and posted-results record,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05276063; document_id=CTGOV-NCT05276063-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 2b, Randomized, Double-Mask, Placebo-Controlled, Study to Evaluate the Safety, Pharmacokinetics and Efficacy of Linsitinib in Subjects With Active, Moderate to Severe Thyroid Eye Disease (TED). NCT05276063. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05276063",2026-09-10,2.0.0
832,v2_frozen_registry_record,"A Phase 1/2a, Randomized, Double-blind, Placebo-controlled, Single and Multiple Ascending Dose Study to Determine the Safety, Tolerability, Preliminary Efficacy, Immunogenicity and Pharmacokinetic Properties of LASN01 in Healthy Subjects and in Patients With Pulmonary Fibrosis or Thyroid Eye Disease",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05331300,NA (no DOI),NCT05331300,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05331300; document_id=CTGOV-NCT05331300-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 1/2a, Randomized, Double-blind, Placebo-controlled, Single and Multiple Ascending Dose Study to Determine the Safety, Tolerability, Preliminary Efficacy, Immunogenicity and Pharmacokinetic Properties of LASN01 in Healthy Subjects and in Patients With Pulmonary Fibrosis or Thyroid Eye Disease. NCT05331300. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05331300",2026-09-10,2.0.0
833,v2_frozen_registry_record,"A Single-arm, Open-label, Prospective Phase II Study to Evaluate the Efficacy and Safety of SHR-1314 by Subcutaneous Injection in Active Moderate to Severe Graves' Orbitopathy Patients",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05394857,NA (no DOI),NCT05394857,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05394857; document_id=CTGOV-NCT05394857-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Single-arm, Open-label, Prospective Phase II Study to Evaluate the Efficacy and Safety of SHR-1314 by Subcutaneous Injection in Active Moderate to Severe Graves' Orbitopathy Patients. NCT05394857. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05394857",2026-09-10,2.0.0
834,v2_frozen_registry_record,Comparative Study on the Efficacy of Periocular Methotrexate Versus Periocular Triamcinolone Injections in Management of Thyroid Associated Orbitopathy,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05429450,NA (no DOI),NCT05429450,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05429450; document_id=CTGOV-NCT05429450-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Comparative Study on the Efficacy of Periocular Methotrexate Versus Periocular Triamcinolone Injections in Management of Thyroid Associated Orbitopathy. NCT05429450. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05429450,2026-09-10,2.0.0
835,v2_frozen_registry_record,Clinical Study on the Effect of Routine Treatment and Intensive Treatment on the Regulation of Graves' Disease and the Cumulative Recurrence Two Years After Drug Withdrawal,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05461820,NA (no DOI),NCT05461820,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05461820; document_id=CTGOV-NCT05461820-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Clinical Study on the Effect of Routine Treatment and Intensive Treatment on the Regulation of Graves' Disease and the Cumulative Recurrence Two Years After Drug Withdrawal. NCT05461820. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05461820,2026-09-10,2.0.0
836,v2_frozen_registry_record,"A Phase 3, Multi-center, Randomized, Quadruple-masked, Placebo-controlled Study of Batoclimab for the Treatment of Participants With Active Thyroid Eye Disease (TED)",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05517421,NA (no DOI),NCT05517421,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05517421; document_id=CTGOV-NCT05517421-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 3, Multi-center, Randomized, Quadruple-masked, Placebo-controlled Study of Batoclimab for the Treatment of Participants With Active Thyroid Eye Disease (TED). NCT05517421. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05517421",2026-09-10,2.0.0
837,v2_frozen_registry_record,An Open-label Extension Study for Participants Who Completed Study IMVT-1401-3201 or Study IMVT-1401-3202 to Assess the Efficacy and Safety of Batoclimab for the Treatment of Thyroid Eye Disease (TED),ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05517447,NA (no DOI),NCT05517447,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05517447; document_id=CTGOV-NCT05517447-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. An Open-label Extension Study for Participants Who Completed Study IMVT-1401-3201 or Study IMVT-1401-3202 to Assess the Efficacy and Safety of Batoclimab for the Treatment of Thyroid Eye Disease (TED). NCT05517447. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05517447,2026-09-10,2.0.0
838,v2_frozen_registry_record,"A Phase 3, Multi-center, Randomized, Quadruple-masked, Placebo-controlled Study of Batoclimab for the Treatment of Participants With Active Thyroid Eye Disease (TED)",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05524571,NA (no DOI),NCT05524571,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05524571; document_id=CTGOV-NCT05524571-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 3, Multi-center, Randomized, Quadruple-masked, Placebo-controlled Study of Batoclimab for the Treatment of Participants With Active Thyroid Eye Disease (TED). NCT05524571. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05524571",2026-09-10,2.0.0
839,v2_frozen_registry_record,"Efficacy and Safety Evaluation of Rapamycin Combined With Methylprednisolone in the Treatment of Hyperthyroidism Exophthalmos: A Randomized, Controlled, Multicenter Clinical Trial.",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05532072,NA (no DOI),NCT05532072,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05532072; document_id=CTGOV-NCT05532072-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. Efficacy and Safety Evaluation of Rapamycin Combined With Methylprednisolone in the Treatment of Hyperthyroidism Exophthalmos: A Randomized, Controlled, Multicenter Clinical Trial.. NCT05532072. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05532072",2026-09-10,2.0.0
840,v2_frozen_registry_record,"A Phase 1/2, Adaptive, Multiple Dose Ranging Study Evaluating the Safety, Tolerability, Pharmacokinetics, and Clinical Efficacy of Lonigutamab in Subjects With Thyroid Eye Disease (TED)",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05683496,NA (no DOI),NCT05683496,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05683496; document_id=CTGOV-NCT05683496-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 1/2, Adaptive, Multiple Dose Ranging Study Evaluating the Safety, Tolerability, Pharmacokinetics, and Clinical Efficacy of Lonigutamab in Subjects With Thyroid Eye Disease (TED). NCT05683496. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05683496",2026-09-10,2.0.0
841,v2_frozen_registry_record,A Multiple Ascending Doses Study of ZB001 in Chinese Patients With Thyroid-Associated Ophthalmopathy,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05776121,NA (no DOI),NCT05776121,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05776121; document_id=CTGOV-NCT05776121-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. A Multiple Ascending Doses Study of ZB001 in Chinese Patients With Thyroid-Associated Ophthalmopathy. NCT05776121. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05776121,2026-09-10,2.0.0
842,v2_frozen_registry_record,"A Multicenter, Randomized, Double-masked, Placebo-controlled Phase II/III Study Evaluating the Efficacy and Safety of IBI311 in Subjects With Active Thyroid Eye Disease",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT05795621,NA (no DOI),NCT05795621,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT05795621; document_id=CTGOV-NCT05795621-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Multicenter, Randomized, Double-masked, Placebo-controlled Phase II/III Study Evaluating the Efficacy and Safety of IBI311 in Subjects With Active Thyroid Eye Disease. NCT05795621. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT05795621",2026-09-10,2.0.0
